"ITTER107","Territorio","TIPO_DATO_CIS","Indicatori","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","FORMA_INNOVAZ","Caratteristiche delle imprese","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",76878,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",71869,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",301271,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",254854,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",476495,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",466623,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",475703,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",178459,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",254446,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",31565,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",105915,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",85698,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",115342,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",61196,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","F","costruzioni","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",689436,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","F","costruzioni","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",570792,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","F","costruzioni","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",196221,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","F","costruzioni","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",178160,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","F","costruzioni","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",350128,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","F","costruzioni","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",260567,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","F","costruzioni","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",143086,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","F","costruzioni","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",132066,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",4785805,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",1142251,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",1144579,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",317338,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",2627732,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",411676,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",1013494,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",413237,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",3266938,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",1297233,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",222602,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",404330,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",2324950,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",593135,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",719386,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",299768,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",2718877,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",2208032,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",1024864,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",745018,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",692048,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",735738,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",1001964,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",727276,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","K","attività finanziarie e assicurative","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",1930883,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","K","attività finanziarie e assicurative","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",619630,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","K","attività finanziarie e assicurative","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",435494,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","K","attività finanziarie e assicurative","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",148351,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","K","attività finanziarie e assicurative","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",739305,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","K","attività finanziarie e assicurative","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",283874,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","K","attività finanziarie e assicurative","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",756084,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","K","attività finanziarie e assicurative","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",187404,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0011","TOTALE INDUSTRIA (b-f)","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",9782525,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0011","TOTALE INDUSTRIA (b-f)","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",7642634,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0011","TOTALE INDUSTRIA (b-f)","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",3298576,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0011","TOTALE INDUSTRIA (b-f)","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",3039852,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0011","TOTALE INDUSTRIA (b-f)","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",3109339,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0011","TOTALE INDUSTRIA (b-f)","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",2411067,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0011","TOTALE INDUSTRIA (b-f)","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",3374611,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0011","TOTALE INDUSTRIA (b-f)","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",2191715,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",9093090,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",7071842,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",3102355,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",2861693,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",2759210,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",2150500,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",3231525,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",2059649,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","CA","industrie alimentari, delle bevande e del tabacco","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",730396,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","CA","industrie alimentari, delle bevande e del tabacco","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",485988,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","CA","industrie alimentari, delle bevande e del tabacco","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",242742,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","CA","industrie alimentari, delle bevande e del tabacco","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",121153,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","CA","industrie alimentari, delle bevande e del tabacco","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",253814,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","CA","industrie alimentari, delle bevande e del tabacco","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",258421,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","CA","industrie alimentari, delle bevande e del tabacco","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",233841,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","CA","industrie alimentari, delle bevande e del tabacco","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",106414,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","13","prodotti tessili","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",228981,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","13","prodotti tessili","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",142292,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","13","prodotti tessili","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",108451,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","13","prodotti tessili","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",96025,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","13","prodotti tessili","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",63901,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","13","prodotti tessili","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",31856,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","13","prodotti tessili","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",56630,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","13","prodotti tessili","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",14412,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","16","legno e prodotti in legno e sughero (esclusi i mobili); articoli in paglia e materiali da intreccio","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",101071,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","16","legno e prodotti in legno e sughero (esclusi i mobili); articoli in paglia e materiali da intreccio","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",138951,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","16","legno e prodotti in legno e sughero (esclusi i mobili); articoli in paglia e materiali da intreccio","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",31773,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","16","legno e prodotti in legno e sughero (esclusi i mobili); articoli in paglia e materiali da intreccio","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",67319,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","16","legno e prodotti in legno e sughero (esclusi i mobili); articoli in paglia e materiali da intreccio","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",38645,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","16","legno e prodotti in legno e sughero (esclusi i mobili); articoli in paglia e materiali da intreccio","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",54461,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","16","legno e prodotti in legno e sughero (esclusi i mobili); articoli in paglia e materiali da intreccio","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",30653,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","16","legno e prodotti in legno e sughero (esclusi i mobili); articoli in paglia e materiali da intreccio","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",17171,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","17","carta e prodotti di carta","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",263675,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","17","carta e prodotti di carta","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",149144,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","17","carta e prodotti di carta","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",54633,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","17","carta e prodotti di carta","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",18506,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","17","carta e prodotti di carta","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",111392,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","17","carta e prodotti di carta","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",60372,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","17","carta e prodotti di carta","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",97650,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","17","carta e prodotti di carta","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",70266,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",99657,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",55794,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",22451,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",10884,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",21540,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",20845,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",55666,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","18","prodotti della stampa e della riproduzione di supporti registrati","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",24065,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",80908,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",31912,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",2774,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",6654,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",36645,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",6765,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",41489,,
